player,team,season_id,finishing_quality,chance_creation,ball_progression,one_v_one,off_ball_movement,defensive_contribution,cluster_profile,relative_finishing_quality,relative_chance_creation,relative_ball_progression,relative_one_v_one,relative_off_ball_movement,relative_defensive_contribution
Keanu Baccus,Australia,106,7.0,7.0,5.52,7.0,7.0,7.69,Inverted Winger,0.1316666666666677,0.1316666666666677,-1.3483333333333327,0.1316666666666677,0.1316666666666677,0.8216666666666681
Kevin Campbell,Everton,44,7.0,7.0,4.95,7.0,7.0,7.0,Inverted Winger,0.3416666666666659,0.3416666666666659,-1.708333333333334,0.3416666666666659,0.3416666666666659,0.3416666666666659
Kevin Sessa,FC Heidenheim,281,7.0,7.0,4.47,7.0,7.0,7.0,Inverted Winger,0.42166666666666686,0.42166666666666686,-2.1083333333333334,0.42166666666666686,0.42166666666666686,0.42166666666666686
Kevin-Prince Boateng,AC Milan,27,7.0,7.0,4.88,7.0,7.0,7.0,Inverted Winger,0.3533333333333344,0.3533333333333344,-1.7666666666666657,0.3533333333333344,0.3533333333333344,0.3533333333333344
Kingsley Coman,France,106,7.0,5.64,4.55,7.0,7.0,7.0,Inverted Winger,0.6350000000000007,-0.7249999999999996,-1.8149999999999995,0.6350000000000007,0.6350000000000007,0.6350000000000007
Konrad De La Fuente,Marseille,108,7.0,7.0,5.09,7.0,7.0,7.0,Inverted Winger,0.31833333333333247,0.31833333333333247,-1.5916666666666677,0.31833333333333247,0.31833333333333247,0.31833333333333247
Kévin Constant,Bologna,27,7.0,7.0,5.06,7.0,7.0,7.0,Inverted Winger,0.32333333333333325,0.32333333333333325,-1.6166666666666671,0.32333333333333325,0.32333333333333325,0.32333333333333325
Lautaro Javier Martínez,Argentina,106,7.0,7.0,4.4,7.0,7.0,7.0,Inverted Winger,0.43333333333333357,0.43333333333333357,-2.166666666666666,0.43333333333333357,0.43333333333333357,0.43333333333333357
Lazar Samardžić,Serbia,282,7.0,7.0,4.89,7.0,7.0,7.0,Inverted Winger,0.35166666666666657,0.35166666666666657,-1.7583333333333337,0.35166666666666657,0.35166666666666657,0.35166666666666657
Leo Sauer,Slovakia,282,7.0,7.0,4.43,7.0,7.0,7.0,Inverted Winger,0.4283333333333337,0.4283333333333337,-2.1416666666666666,0.4283333333333337,0.4283333333333337,0.4283333333333337
Lorenzo Di Livio,AS Roma,27,7.0,7.0,4.33,7.0,7.0,7.0,Inverted Winger,0.4450000000000003,0.4450000000000003,-2.2249999999999996,0.4450000000000003,0.4450000000000003,0.4450000000000003
Lucas Da Cunha,Clermont Foot,108,7.0,7.0,4.77,7.0,7.0,7.0,Inverted Winger,0.37166666666666703,0.37166666666666703,-1.8583333333333334,0.37166666666666703,0.37166666666666703,0.37166666666666703
Luis Alberto Suárez Díaz,Barcelona,42,7.0,7.0,4.28,7.0,7.0,7.0,Inverted Winger,0.45333333333333314,0.45333333333333314,-2.2666666666666666,0.45333333333333314,0.45333333333333314,0.45333333333333314
Luis Javier Suárez Charris,Granada,90,7.0,7.0,5.7,7.0,7.0,8.06,Inverted Winger,0.03999999999999915,0.03999999999999915,-1.2600000000000007,0.03999999999999915,0.03999999999999915,1.0999999999999996
Luka Jović,Serbia,282,7.0,7.0,4.36,7.0,7.0,7.0,Inverted Winger,0.4400000000000004,0.4400000000000004,-2.1999999999999993,0.4400000000000004,0.4400000000000004,0.4400000000000004
Manolo Gabbiadini,Napoli,27,7.0,7.0,4.62,7.0,7.0,7.0,Inverted Winger,0.3966666666666656,0.3966666666666656,-1.9833333333333343,0.3966666666666656,0.3966666666666656,0.3966666666666656
Manuel Agudo Durán,Sevilla,42,7.0,7.0,5.06,7.0,7.0,7.0,Inverted Winger,0.32333333333333325,0.32333333333333325,-1.6166666666666671,0.32333333333333325,0.32333333333333325,0.32333333333333325
Manuel Pasqual,Fiorentina,27,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Marcello Gazzola,Sassuolo,27,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Marcello Trotta,Sassuolo,27,7.0,7.0,5.26,7.0,7.0,7.0,Inverted Winger,0.29000000000000004,0.29000000000000004,-1.4500000000000002,0.29000000000000004,0.29000000000000004,0.29000000000000004
Marcelo Alejandro Estigarribia Balmori,Atalanta,27,7.0,7.0,4.42,7.0,7.0,7.0,Inverted Winger,0.4299999999999997,0.4299999999999997,-2.1500000000000004,0.4299999999999997,0.4299999999999997,0.4299999999999997
Mario Barwuah Balotelli,AC Milan,27,7.0,7.0,5.34,7.0,7.0,7.0,Inverted Winger,0.2766666666666664,0.2766666666666664,-1.3833333333333337,0.2766666666666664,0.2766666666666664,0.2766666666666664
Marko Livaja,Empoli,27,7.0,7.0,4.59,7.0,7.0,7.0,Inverted Winger,0.4016666666666664,0.4016666666666664,-2.0083333333333337,0.4016666666666664,0.4016666666666664,0.4016666666666664
Martin Keown,Arsenal,44,7.0,7.0,4.61,7.0,7.0,7.0,Inverted Winger,0.39833333333333343,0.39833333333333343,-1.9916666666666663,0.39833333333333343,0.39833333333333343,0.39833333333333343
Martín Zubimendi Ibáñez,Spain,282,7.0,7.0,4.44,7.0,7.0,7.0,Inverted Winger,0.42666666666666675,0.42666666666666675,-2.133333333333333,0.42666666666666675,0.42666666666666675,0.42666666666666675
Mathias Pereira Lage,Stade Brestois,235,7.0,7.0,4.62,7.0,7.0,7.0,Inverted Winger,0.3966666666666656,0.3966666666666656,-1.9833333333333343,0.3966666666666656,0.3966666666666656,0.3966666666666656
Mathis Rayan Cherki,Lyon,108,7.0,7.0,5.17,7.0,7.0,7.0,Inverted Winger,0.3049999999999997,0.3049999999999997,-1.5250000000000004,0.3049999999999997,0.3049999999999997,0.3049999999999997
Mathys Tel,Bayern Munich,281,7.0,7.0,4.57,7.0,7.0,7.0,Inverted Winger,0.40500000000000025,0.40500000000000025,-2.0249999999999995,0.40500000000000025,0.40500000000000025,0.40500000000000025
Matuzalém Francelino da Silva,Hellas Verona,27,7.0,7.0,4.61,7.0,7.0,7.0,Inverted Winger,0.39833333333333343,0.39833333333333343,-1.9916666666666663,0.39833333333333343,0.39833333333333343,0.39833333333333343
Mauro Emanuel Icardi Rivero,Paris Saint-Germain,108,7.0,7.0,4.62,7.0,7.0,7.0,Inverted Winger,0.3966666666666656,0.3966666666666656,-1.9833333333333343,0.3966666666666656,0.3966666666666656,0.3966666666666656
Max Finkgräfe,FC Köln,281,7.0,7.0,4.85,7.0,7.0,7.0,Inverted Winger,0.3583333333333334,0.3583333333333334,-1.791666666666667,0.3583333333333334,0.3583333333333334,0.3583333333333334
Maximilian Beier,Germany,282,7.0,7.0,4.29,7.0,7.0,7.0,Inverted Winger,0.4516666666666671,0.4516666666666671,-2.258333333333333,0.4516666666666671,0.4516666666666671,0.4516666666666671
Maximilian Philipp,Freiburg,281,7.0,7.0,4.41,7.0,7.0,7.0,Inverted Winger,0.43166666666666753,0.43166666666666753,-2.1583333333333323,0.43166666666666753,0.43166666666666753,0.43166666666666753
Michael Ijemuan Folorunsho,Italy,282,7.0,7.0,5.08,7.0,7.0,7.0,Inverted Winger,0.3200000000000003,0.3200000000000003,-1.5999999999999996,0.3200000000000003,0.3200000000000003,0.3200000000000003
Michel Aebischer,Switzerland,106,7.0,7.0,4.32,7.0,7.0,7.0,Inverted Winger,0.4466666666666663,0.4466666666666663,-2.2333333333333334,0.4466666666666663,0.4466666666666663,0.4466666666666663
Miguel Baeza Pérez,Celta Vigo,90,7.0,7.0,4.56,7.0,7.0,7.0,Inverted Winger,0.4066666666666663,0.4066666666666663,-2.033333333333334,0.4066666666666663,0.4066666666666663,0.4066666666666663
Miralem Pjanić,AS Roma,27,7.0,7.0,5.09,7.0,7.0,7.0,Inverted Winger,0.31833333333333247,0.31833333333333247,-1.5916666666666677,0.31833333333333247,0.31833333333333247,0.31833333333333247
Nabil El Zhar,Leganés,4,7.0,7.0,4.93,7.0,7.0,7.94,Inverted Winger,0.18833333333333346,0.18833333333333346,-1.8816666666666668,0.18833333333333346,0.18833333333333346,1.1283333333333339
Nicola Zalewski,Poland,106,7.0,7.0,4.77,7.0,7.0,7.0,Inverted Winger,0.37166666666666703,0.37166666666666703,-1.8583333333333334,0.37166666666666703,0.37166666666666703,0.37166666666666703
Nicolas Jackson,Senegal,106,7.0,7.0,4.68,7.0,7.0,7.0,Inverted Winger,0.3866666666666667,0.3866666666666667,-1.9333333333333336,0.3866666666666667,0.3866666666666667,0.3866666666666667
Nicolas Moumi Ngamaleu,Cameroon,106,7.0,7.0,4.85,7.0,7.0,7.0,Inverted Winger,0.3583333333333334,0.3583333333333334,-1.791666666666667,0.3583333333333334,0.3583333333333334,0.3583333333333334
Nikola Kalinić,Fiorentina,27,7.0,7.0,4.28,7.0,7.0,7.0,Inverted Winger,0.45333333333333314,0.45333333333333314,-2.2666666666666666,0.45333333333333314,0.45333333333333314,0.45333333333333314
Nikola Vlašić,Croatia,106,7.0,7.0,5.06,7.0,7.0,7.0,Inverted Winger,0.32333333333333325,0.32333333333333325,-1.6166666666666671,0.32333333333333325,0.32333333333333325,0.32333333333333325
Noah Okafor,Switzerland,106,7.0,7.0,4.91,7.0,7.0,7.0,Inverted Winger,0.3483333333333336,0.3483333333333336,-1.7416666666666663,0.3483333333333336,0.3483333333333336,0.3483333333333336
Omar El Kaddouri,Napoli,27,7.0,6.38,4.98,7.0,7.0,7.0,Inverted Winger,0.4400000000000004,-0.17999999999999972,-1.5799999999999992,0.4400000000000004,0.4400000000000004,0.4400000000000004
Osman Bukari,Ghana,106,7.0,7.0,4.46,7.0,7.0,7.0,Inverted Winger,0.4233333333333329,0.4233333333333329,-2.116666666666667,0.4233333333333329,0.4233333333333329,0.4233333333333329
Pablo Ezequiel De Blasis,Eibar,4,7.0,7.0,5.34,7.0,7.0,7.0,Inverted Winger,0.2766666666666664,0.2766666666666664,-1.3833333333333337,0.2766666666666664,0.2766666666666664,0.2766666666666664
Qazim Laçi,Albania,282,7.0,7.0,5.41,7.0,7.0,7.0,Inverted Winger,0.26500000000000057,0.26500000000000057,-1.3249999999999993,0.26500000000000057,0.26500000000000057,0.26500000000000057
Rafael Alexandre Conceição Leão,Portugal,106,7.0,7.0,5.21,7.0,7.0,7.0,Inverted Winger,0.2983333333333329,0.2983333333333329,-1.4916666666666671,0.2983333333333329,0.2983333333333329,0.2983333333333329
Rafael Mir Vicente,Huesca,90,7.0,7.0,4.85,7.0,7.0,7.0,Inverted Winger,0.3583333333333334,0.3583333333333334,-1.791666666666667,0.3583333333333334,0.3583333333333334,0.3583333333333334
Remo Freuler,Atalanta,27,7.0,7.0,4.84,7.0,7.0,7.0,Inverted Winger,0.35999999999999943,0.35999999999999943,-1.8000000000000007,0.35999999999999943,0.35999999999999943,0.35999999999999943
Renato Steffen,Switzerland,106,7.0,7.0,4.68,7.0,7.0,7.0,Inverted Winger,0.3866666666666667,0.3866666666666667,-1.9333333333333336,0.3866666666666667,0.3866666666666667,0.3866666666666667
Rey Manaj,Inter Milan,27,7.0,7.0,4.57,7.0,7.0,7.0,Inverted Winger,0.40500000000000025,0.40500000000000025,-2.0249999999999995,0.40500000000000025,0.40500000000000025,0.40500000000000025
Riad Nouri,AC Ajaccio,235,7.0,7.0,4.9,7.0,7.0,7.0,Inverted Winger,0.35000000000000053,0.35000000000000053,-1.7499999999999991,0.35000000000000053,0.35000000000000053,0.35000000000000053
Robert Kenedy Nunes do Nascimento,Granada,90,7.0,7.0,4.53,7.0,7.0,7.0,Inverted Winger,0.4116666666666662,0.4116666666666662,-2.0583333333333336,0.4116666666666662,0.4116666666666662,0.4116666666666662
Roberto Carlos Alvarado Hernández,Mexico,106,7.0,7.0,5.15,7.0,7.0,7.0,Inverted Winger,0.30833333333333357,0.30833333333333357,-1.541666666666666,0.30833333333333357,0.30833333333333357,0.30833333333333357
Roberto Soriano,Sampdoria,27,7.0,7.0,4.94,7.0,7.0,7.0,Inverted Winger,0.3433333333333337,0.3433333333333337,-1.716666666666666,0.3433333333333337,0.3433333333333337,0.3433333333333337
Robin Hack,Borussia Mönchengladbach,281,7.0,7.0,4.75,7.0,7.0,7.0,Inverted Winger,0.375,0.375,-1.875,0.375,0.375,0.375
Rodrigo Sánchez Rodriguez,Real Betis,90,7.0,7.0,4.77,7.0,7.0,7.0,Inverted Winger,0.37166666666666703,0.37166666666666703,-1.8583333333333334,0.37166666666666703,0.37166666666666703,0.37166666666666703
Rodrygo Silva de Goes,Brazil,106,7.0,7.0,5.23,7.0,7.0,7.0,Inverted Winger,0.29499999999999904,0.29499999999999904,-1.4750000000000005,0.29499999999999904,0.29499999999999904,0.29499999999999904
Ryan Christie,Scotland,282,7.0,7.0,4.17,7.0,7.0,7.74,Inverted Winger,0.3483333333333327,0.3483333333333327,-2.4816666666666674,0.3483333333333327,0.3483333333333327,1.088333333333333
Rômulo Souza Orestes Caldeira,Hellas Verona,27,7.0,7.0,4.46,7.0,7.0,7.0,Inverted Winger,0.4233333333333329,0.4233333333333329,-2.116666666666667,0.4233333333333329,0.4233333333333329,0.4233333333333329
Saba Lobzhanidze,Georgia,282,7.0,7.0,5.25,7.0,7.0,7.0,Inverted Winger,0.29166666666666696,0.29166666666666696,-1.458333333333333,0.29166666666666696,0.29166666666666696,0.29166666666666696
Samuele Longo,Frosinone,27,7.0,7.0,4.9,7.0,7.0,7.0,Inverted Winger,0.35000000000000053,0.35000000000000053,-1.7499999999999991,0.35000000000000053,0.35000000000000053,0.35000000000000053
Sandro Ramírez Castillo,Real Sociedad,4,7.0,7.0,4.7,7.0,7.0,7.0,Inverted Winger,0.38333333333333286,0.38333333333333286,-1.916666666666667,0.38333333333333286,0.38333333333333286,0.38333333333333286
Segundo Víctor Ibarbo Guerrero,AS Roma,27,7.0,7.0,4.34,7.0,7.0,7.0,Inverted Winger,0.44333333333333247,0.44333333333333247,-2.2166666666666677,0.44333333333333247,0.44333333333333247,0.44333333333333247
Shinji Okazaki,Huesca,90,7.0,7.0,4.08,7.0,7.0,7.0,Inverted Winger,0.48666666666666725,0.48666666666666725,-2.4333333333333327,0.48666666666666725,0.48666666666666725,0.48666666666666725
Siriki Dembele,Auxerre,235,7.0,7.0,5.19,7.0,7.0,7.0,Inverted Winger,0.30166666666666675,0.30166666666666675,-1.5083333333333329,0.30166666666666675,0.30166666666666675,0.30166666666666675
Sékou Mara,Bordeaux,108,7.0,7.0,4.52,7.0,7.0,7.68,Inverted Winger,0.3000000000000007,0.3000000000000007,-2.1799999999999997,0.3000000000000007,0.3000000000000007,0.9800000000000004
Takefusa Kubo,Japan,106,7.0,7.0,5.23,7.0,7.0,7.61,Inverted Winger,0.19333333333333247,0.19333333333333247,-1.576666666666667,0.19333333333333247,0.19333333333333247,0.8033333333333328
Takuma Asano,Bochum,281,7.0,7.0,4.61,7.0,7.0,7.83,Inverted Winger,0.2600000000000007,0.2600000000000007,-2.129999999999999,0.2600000000000007,0.2600000000000007,1.0900000000000007
Takumi Minamino,Japan,106,7.0,7.0,5.13,7.0,7.0,7.0,Inverted Winger,0.3116666666666674,0.3116666666666674,-1.5583333333333327,0.3116666666666674,0.3116666666666674,0.3116666666666674
Thiago Ezequiel Almada,Argentina,106,7.0,7.0,4.46,7.0,7.0,7.0,Inverted Winger,0.4233333333333329,0.4233333333333329,-2.116666666666667,0.4233333333333329,0.4233333333333329,0.4233333333333329
Thomas Lemar,Atlético Madrid,90,7.0,7.0,5.17,7.0,7.0,7.0,Inverted Winger,0.3049999999999997,0.3049999999999997,-1.5250000000000004,0.3049999999999997,0.3049999999999997,0.3049999999999997
Thomas Müller,Germany,282,7.0,7.0,4.98,7.0,7.0,7.0,Inverted Winger,0.336666666666666,0.336666666666666,-1.6833333333333336,0.336666666666666,0.336666666666666,0.336666666666666
Tiago Barreiros de Melo Tomás,Wolfsburg,281,7.0,7.0,4.68,7.0,7.0,7.0,Inverted Winger,0.3866666666666667,0.3866666666666667,-1.9333333333333336,0.3866666666666667,0.3866666666666667,0.3866666666666667
Tomáš Suslov,Slovakia,282,7.0,5.83,4.9,7.0,7.0,7.51,Inverted Winger,0.45999999999999996,-0.71,-1.6399999999999997,0.45999999999999996,0.45999999999999996,0.9699999999999998
Tristan Dingomé,Troyes,108,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Umar Sadiq Mesbah,AS Roma,27,7.0,7.0,5.24,7.0,7.0,7.0,Inverted Winger,0.293333333333333,0.293333333333333,-1.4666666666666668,0.293333333333333,0.293333333333333,0.293333333333333
Valentin Mihai Mihăilă,Romania,282,7.0,7.0,5.34,7.0,7.0,7.0,Inverted Winger,0.2766666666666664,0.2766666666666664,-1.3833333333333337,0.2766666666666664,0.2766666666666664,0.2766666666666664
Victor Okoh Boniface,Bayer Leverkusen,281,7.0,7.0,4.34,7.0,7.0,7.0,Inverted Winger,0.44333333333333247,0.44333333333333247,-2.2166666666666677,0.44333333333333247,0.44333333333333247,0.44333333333333247
Wilson Isidor,AS Monaco,108,7.0,7.0,5.33,7.0,7.0,7.0,Inverted Winger,0.2783333333333333,0.2783333333333333,-1.3916666666666666,0.2783333333333333,0.2783333333333333,0.2783333333333333
Woo-Yeong Jeong,VfB Stuttgart,281,7.0,7.0,4.77,7.0,7.0,7.0,Inverted Winger,0.37166666666666703,0.37166666666666703,-1.8583333333333334,0.37166666666666703,0.37166666666666703,0.37166666666666703
Youstin Delfin Salas Gómez,Costa Rica,106,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Yvandro Borges Sanches,Borussia Mönchengladbach,281,7.0,7.0,5.07,7.0,7.0,7.0,Inverted Winger,0.3216666666666663,0.3216666666666663,-1.6083333333333334,0.3216666666666663,0.3216666666666663,0.3216666666666663
Ľubomír Tupta,Slovakia,282,7.0,7.0,4.03,7.0,7.0,7.0,Inverted Winger,0.4950000000000001,0.4950000000000001,-2.4749999999999996,0.4950000000000001,0.4950000000000001,0.4950000000000001
Adam Hložek,Bayer Leverkusen,281,7.0,5.04,4.42,7.0,7.0,6.74,Traditional Winger,0.7999999999999998,-1.1600000000000001,-1.7800000000000002,0.7999999999999998,0.7999999999999998,0.54
Adem Ljajić,Inter Milan,27,7.0,4.25,4.91,7.0,7.0,7.28,Traditional Winger,0.7600000000000007,-1.9899999999999993,-1.3299999999999992,0.7600000000000007,0.7600000000000007,1.040000000000001
Adnan Januzaj,Real Sociedad,90,7.0,5.09,5.21,7.0,7.0,7.0,Traditional Winger,0.6166666666666671,-1.293333333333333,-1.173333333333333,0.6166666666666671,0.6166666666666671,0.6166666666666671
Alassane Pléa,Borussia Mönchengladbach,281,7.0,4.05,5.09,7.0,7.0,7.0,Traditional Winger,0.8099999999999996,-2.1400000000000006,-1.1000000000000005,0.8099999999999996,0.8099999999999996,0.8099999999999996
Alejandro Darío Gómez,Atalanta,27,7.0,4.14,5.29,7.0,7.0,7.27,Traditional Winger,0.7166666666666659,-2.1433333333333344,-0.9933333333333341,0.7166666666666659,0.7166666666666659,0.9866666666666655
Alejandro Grimaldo García,Bayer Leverkusen,281,7.0,4.14,4.9,7.0,7.0,7.1,Traditional Winger,0.8099999999999996,-2.0500000000000007,-1.29,0.8099999999999996,0.8099999999999996,0.9099999999999993
Aleksandar Tonev,Frosinone,27,7.0,4.7,5.26,7.0,7.0,7.35,Traditional Winger,0.6149999999999993,-1.6850000000000005,-1.1250000000000009,0.6149999999999993,0.6149999999999993,0.964999999999999
Aleksandar Trajkovski,Palermo,27,7.0,4.33,4.9,7.0,7.0,7.56,Traditional Winger,0.7016666666666671,-1.9683333333333328,-1.3983333333333325,0.7016666666666671,0.7016666666666671,1.2616666666666667
Aleksandr Golovin,AS Monaco,108,7.0,4.32,5.14,7.0,7.0,7.91,Traditional Winger,0.6049999999999995,-2.075,-1.2550000000000008,0.6049999999999995,0.6049999999999995,1.5149999999999997
Alessandro Diamanti,Atalanta,27,7.0,4.11,5.46,7.0,7.0,7.01,Traditional Winger,0.7366666666666672,-2.1533333333333324,-0.8033333333333328,0.7366666666666672,0.7366666666666672,0.746666666666667
Alessandro Florenzi,AS Roma,27,7.0,4.27,5.63,7.0,7.0,7.33,Traditional Winger,0.6283333333333339,-2.1016666666666666,-0.7416666666666663,0.6283333333333339,0.6283333333333339,0.9583333333333339
Alessandro Frara,Frosinone,27,7.0,4.07,5.21,7.0,7.0,7.0,Traditional Winger,0.7866666666666662,-2.1433333333333335,-1.0033333333333339,0.7866666666666662,0.7866666666666662,0.7866666666666662
Alessio Cerci,AC Milan,27,7.0,4.22,5.08,7.0,7.0,7.22,Traditional Winger,0.746666666666667,-2.033333333333333,-1.173333333333333,0.746666666666667,0.746666666666667,0.9666666666666668
Alex Sandro Lobo Silva,Juventus,27,7.0,4.13,5.46,7.0,7.0,7.6,Traditional Winger,0.6350000000000007,-2.2349999999999994,-0.9049999999999994,0.6350000000000007,0.6350000000000007,1.2350000000000003
Alexander Isak,Real Sociedad,90,7.0,4.89,4.82,7.0,7.0,7.92,Traditional Winger,0.5616666666666665,-1.5483333333333338,-1.6183333333333332,0.5616666666666665,0.5616666666666665,1.4816666666666665
Alexis Mac Allister,Argentina,106,7.0,4.13,4.7,7.0,7.0,7.0,Traditional Winger,0.8616666666666672,-2.008333333333333,-1.4383333333333326,0.8616666666666672,0.8616666666666672,0.8616666666666672
Ali Gholizadeh,Iran,106,7.0,4.0,5.65,7.0,7.0,8.32,Traditional Winger,0.5049999999999999,-2.495,-0.8449999999999998,0.5049999999999999,0.5049999999999999,1.8250000000000002
Amine Adli,Bayer Leverkusen,281,7.0,4.61,4.73,7.0,7.0,6.88,Traditional Winger,0.7966666666666669,-1.5933333333333328,-1.4733333333333327,0.7966666666666669,0.7966666666666669,0.6766666666666667
Amine Gouiri,Rennes,235,7.0,4.58,4.64,7.0,7.0,7.82,Traditional Winger,0.6600000000000001,-1.7599999999999998,-1.7000000000000002,0.6600000000000001,0.6600000000000001,1.4800000000000004
Amine Harit,Marseille,108,7.0,4.0,4.84,7.0,7.0,8.01,Traditional Winger,0.6916666666666664,-2.3083333333333336,-1.4683333333333337,0.6916666666666664,0.6916666666666664,1.7016666666666662
Ander Barrenetxea Muguruza,Real Sociedad,42,7.0,4.16,5.09,7.0,7.0,7.56,Traditional Winger,0.6983333333333333,-2.1416666666666666,-1.211666666666667,0.6983333333333333,0.6983333333333333,1.2583333333333329
Andrea Belotti,Torino,27,7.0,4.91,5.01,7.0,7.0,7.54,Traditional Winger,0.5899999999999999,-1.5,-1.4000000000000004,0.5899999999999999,0.5899999999999999,1.13
Andrea Cambiaso,Italy,282,7.0,4.84,4.45,7.0,7.0,7.0,Traditional Winger,0.7850000000000001,-1.375,-1.7649999999999997,0.7850000000000001,0.7850000000000001,0.7850000000000001
Andreas Skov Olsen,Denmark,106,7.0,4.07,4.93,7.0,7.0,7.0,Traditional Winger,0.833333333333333,-2.0966666666666667,-1.2366666666666672,0.833333333333333,0.833333333333333,0.833333333333333
Andrej Kramarić,Croatia,106,7.0,4.07,4.57,7.0,7.0,7.0,Traditional Winger,0.8933333333333335,-2.036666666666666,-1.5366666666666662,0.8933333333333335,0.8933333333333335,0.8933333333333335
Anis Ben Slimane,Tunisia,106,7.0,4.2,4.8,7.0,7.0,7.0,Traditional Winger,0.833333333333333,-1.9666666666666668,-1.3666666666666671,0.833333333333333,0.833333333333333,0.833333333333333
Ansgar Knauff,Eintracht Frankfurt,281,7.0,4.0,5.18,7.0,7.0,7.93,Traditional Winger,0.6483333333333334,-2.3516666666666666,-1.1716666666666669,0.6483333333333334,0.6483333333333334,1.5783333333333331
Anssumane Fati,Barcelona,42,7.0,4.82,4.75,7.0,7.0,7.18,Traditional Winger,0.708333333333333,-1.4716666666666667,-1.541666666666667,0.708333333333333,0.708333333333333,0.8883333333333328
Ante Rebić,Hellas Verona,27,7.0,5.25,5.03,7.0,7.0,7.6,Traditional Winger,0.5199999999999996,-1.2300000000000004,-1.4500000000000002,0.5199999999999996,0.5199999999999996,1.1199999999999992
Anthony Mounier,Bologna,27,7.0,4.37,5.08,7.0,7.0,7.56,Traditional Winger,0.6649999999999991,-1.9650000000000007,-1.2550000000000008,0.6649999999999991,0.6649999999999991,1.2249999999999988
Antoine Griezmann,Barcelona,42,7.0,4.06,4.63,7.0,7.0,7.38,Traditional Winger,0.8216666666666663,-2.118333333333334,-1.5483333333333338,0.8216666666666663,0.8216666666666663,1.2016666666666662
Antonio Candreva,Lazio,27,7.0,4.08,5.09,7.0,7.0,7.09,Traditional Winger,0.7899999999999991,-2.130000000000001,-1.120000000000001,0.7899999999999991,0.7899999999999991,0.879999999999999
Antonio Cassano,Sampdoria,27,7.0,4.08,4.83,7.0,7.0,7.0,Traditional Winger,0.8483333333333336,-2.0716666666666663,-1.3216666666666663,0.8483333333333336,0.8483333333333336,0.8483333333333336
Antonio Di Gaudio,Carpi,27,7.0,5.61,5.14,7.0,7.0,7.18,Traditional Winger,0.5116666666666667,-0.878333333333333,-1.3483333333333336,0.5116666666666667,0.5116666666666667,0.6916666666666664
Antonio Floro Flores,Sassuolo,27,7.0,4.56,5.3,7.0,7.0,7.0,Traditional Winger,0.6900000000000004,-1.75,-1.0099999999999998,0.6900000000000004,0.6900000000000004,0.6900000000000004
Antony Matheus dos Santos,Brazil,106,7.0,4.07,4.69,7.0,7.0,7.0,Traditional Winger,0.8733333333333322,-2.0566666666666675,-1.4366666666666674,0.8733333333333322,0.8733333333333322,0.8733333333333322
Arda Güler,Turkey,282,7.0,4.14,4.71,7.0,7.0,7.57,Traditional Winger,0.7633333333333328,-2.0966666666666676,-1.5266666666666673,0.7633333333333328,0.7633333333333328,1.333333333333333
Arthur Augusto de Matos Soares,Bayer Leverkusen,281,7.0,4.0,4.97,7.0,7.0,7.0,Traditional Winger,0.8383333333333338,-2.161666666666666,-1.1916666666666664,0.8383333333333338,0.8383333333333338,0.8383333333333338
Arturo Erasmo Vidal Pardo,Barcelona,42,7.0,4.06,4.58,7.0,7.0,7.09,Traditional Winger,0.878333333333333,-2.0616666666666674,-1.541666666666667,0.878333333333333,0.878333333333333,0.9683333333333328
Azzedine Ounahi,Morocco,106,7.0,4.21,5.61,7.0,7.0,7.0,Traditional Winger,0.6966666666666663,-2.0933333333333337,-0.6933333333333334,0.6966666666666663,0.6966666666666663,0.6966666666666663
Barış Alper Yılmaz,Turkey,282,7.0,4.11,4.98,7.0,7.0,7.35,Traditional Winger,0.7600000000000007,-2.129999999999999,-1.259999999999999,0.7600000000000007,0.7600000000000007,1.1100000000000003
Benjamin Bourigeaud,Rennes,108,7.0,4.24,4.75,7.0,7.0,7.66,Traditional Winger,0.7249999999999988,-2.035000000000001,-1.5250000000000012,0.7249999999999988,0.7249999999999988,1.384999999999999
Bernardo Mota Veiga de Carvalho e Silva,Portugal,282,7.0,4.09,4.73,7.0,7.0,7.23,Traditional Winger,0.8250000000000002,-2.085,-1.4449999999999994,0.8250000000000002,0.8250000000000002,1.0550000000000006
Blerim Džemaili,Genoa,27,7.0,4.11,5.78,7.0,7.0,8.29,Traditional Winger,0.46999999999999975,-2.42,-0.75,0.46999999999999975,0.46999999999999975,1.759999999999999
Borja Valero Iglesias,Fiorentina,27,7.0,4.08,5.03,7.0,7.0,7.51,Traditional Winger,0.7300000000000004,-2.1899999999999995,-1.2399999999999993,0.7300000000000004,0.7300000000000004,1.2400000000000002
Boško Janković,Hellas Verona,27,7.0,5.01,5.48,7.0,7.0,7.0,Traditional Winger,0.585,-1.4050000000000002,-0.9349999999999996,0.585,0.585,0.585
